,user,date,items
1278,909,2020-07-01T10:40:34+05:30,[21262]
1279,909,2020-07-01T10:12:25+05:30,[21251]
1280,909,2020-06-30T17:55:15+05:30,[21262]
1281,909,2020-06-30T14:27:04+05:30,[21251]
1282,909,2020-06-30T12:08:36+05:30,[20131]
1283,909,2020-06-30T11:00:54+05:30,"[20059, 19444]"
1284,909,2020-06-30T10:55:44+05:30,[19320]
1285,909,2020-06-29T14:34:22+05:30,[20059]
1286,909,2020-06-29T14:06:30+05:30,[20131]
1287,1468,2020-09-17T16:44:07+05:30,[21768]
1288,1468,2020-09-15T17:39:30+05:30,"[19400, 21269, 19390]"
1289,1468,2020-09-15T17:35:09+05:30,"[21768, 21766]"
1290,1468,2020-09-12T18:57:03+05:30,"[21667, 21671]"
1291,1468,2020-09-12T18:37:56+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1292,1468,2020-09-11T18:10:59+05:30,"[22919, 19397, 22918, 21767]"
1293,1468,2020-09-10T18:04:56+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1294,1468,2020-09-10T17:53:17+05:30,"[22918, 22919]"
1295,1468,2020-09-10T17:46:52+05:30,"[22851, 22837, 22838, 22841, 22846]"
1296,1468,2020-09-10T11:02:45+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1297,1468,2020-09-08T18:26:22+05:30,"[22850, 22722, 22725, 22846, 22719]"
1298,1468,2020-09-07T17:46:55+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1299,1468,2020-09-07T11:17:39+05:30,[19398]
1300,1468,2020-09-05T12:28:58+05:30,"[19390, 21766]"
1301,1468,2020-09-04T14:54:47+05:30,"[21768, 19372, 19398, 21766]"
1302,1468,2020-09-03T18:05:24+05:30,[19383]
1303,1468,2020-09-03T18:00:22+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1304,1468,2020-09-01T17:21:24+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1305,1468,2020-09-01T12:26:50+05:30,[19377]
1306,1468,2020-08-31T13:57:19+05:30,[22221]
1307,1468,2020-08-29T17:09:25+05:30,[22221]
1308,1468,2020-08-29T16:04:16+05:30,[22221]
1309,1468,2020-08-28T13:22:56+05:30,[19398]
1310,1468,2020-08-28T12:00:18+05:30,"[22216, 21769, 22217, 22224]"
1311,1468,2020-08-27T18:59:40+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1312,1468,2020-08-26T15:24:44+05:30,"[22497, 22499]"
1313,1468,2020-08-24T19:39:46+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1314,1468,2020-08-24T17:51:46+05:30,[22497]
1315,1468,2020-08-24T17:24:11+05:30,"[22497, 22498, 22499, 22500]"
1316,1468,2020-08-24T16:18:16+05:30,"[22497, 22499, 22500]"
1317,1468,2020-08-22T15:03:33+05:30,"[22497, 22500, 19383]"
1318,1468,2020-08-21T17:12:21+05:30,"[22496, 22498, 22501, 19383]"
1319,1468,2020-08-21T15:43:15+05:30,[22499]
1320,1468,2020-08-20T19:22:50+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1321,1468,2020-08-20T16:03:44+05:30,[22221]
1322,1468,2020-08-20T09:48:57+05:30,[22118]
1323,1468,2020-08-19T18:30:50+05:30,"[22113, 22114, 22115]"
1324,1468,2020-08-18T19:04:10+05:30,[22221]
1325,1468,2020-08-18T18:42:35+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1326,1468,2020-08-14T19:42:34+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1327,1468,2020-08-14T18:50:38+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1328,1468,2020-08-13T19:20:04+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1329,1468,2020-08-13T18:42:32+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1330,1468,2020-08-13T18:33:45+05:30,"[21667, 21671, 21556, 21557, 21558]"
1331,1468,2020-08-12T19:06:53+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1332,1468,2020-08-12T18:24:52+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1333,1468,2020-08-11T19:09:49+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1334,1468,2020-08-10T18:20:51+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1335,1468,2020-08-07T12:25:01+05:30,[19611]
1336,1468,2020-08-07T11:00:54+05:30,[21269]
1337,1468,2020-08-06T19:35:06+05:30,"[19397, 19400, 19374, 21269, 19390]"
1338,1468,2020-08-06T10:50:23+05:30,"[20969, 19538, 19535]"
1339,1468,2020-08-05T12:27:55+05:30,[21766]
1340,1468,2020-08-05T11:03:53+05:30,[22113]
1341,1468,2020-08-04T17:01:36+05:30,[21269]
1342,1468,2020-08-03T16:04:56+05:30,"[21766, 19400, 19370, 19376, 19390]"
1343,1468,2020-07-31T11:12:12+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1344,1468,2020-07-30T19:44:30+05:30,"[21664, 21665, 21666, 21667, 21670, 21556, 21557, 21558]"
1345,1468,2020-07-30T15:24:31+05:30,"[21766, 19400, 19370, 19376, 19390]"
1346,1468,2020-07-30T12:35:43+05:30,"[19531, 19532]"
1347,1468,2020-07-29T17:38:07+05:30,[19531]
1348,1468,2020-07-29T12:44:46+05:30,"[19602, 19629]"
1349,1468,2020-07-27T19:42:10+05:30,"[21667, 21671, 21556, 21557, 21558]"
1350,1468,2020-07-25T16:31:51+05:30,"[21269, 19629, 19607]"
1351,1468,2020-07-24T20:07:17+05:30,"[21667, 21884, 21883, 21671]"
1352,1468,2020-07-24T19:33:20+05:30,[19398]
1353,1468,2020-07-24T18:00:11+05:30,[19404]
1354,1468,2020-07-24T14:10:44+05:30,[19376]
1355,1468,2020-07-23T19:41:20+05:30,"[19397, 21766, 21269, 19386, 19390]"
1356,1468,2020-07-23T15:10:05+05:30,[22115]
1357,1468,2020-07-23T14:31:23+05:30,"[19397, 21769, 19404, 19383, 19386, 19390]"
1358,1468,2020-07-22T19:44:42+05:30,"[19386, 19404]"
1359,1468,2020-07-22T19:32:37+05:30,[22116]
1360,1468,2020-07-22T19:08:05+05:30,"[22113, 22114, 22115, 19400, 21768, 19383]"
1361,1468,2020-07-21T16:56:46+05:30,"[19400, 21269]"
1362,1468,2020-07-20T18:45:44+05:30,[19404]
1363,1468,2020-07-20T18:18:13+05:30,"[21768, 21766, 19383]"
1364,1468,2020-07-20T16:49:58+05:30,"[19404, 19388, 19390]"
1365,1468,2020-07-17T22:47:26+05:30,"[19602, 19629, 19606]"
1366,1468,2020-07-17T20:02:35+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558, 21883, 21884]"
1367,1468,2020-07-17T18:04:09+05:30,"[21767, 21768, 19404, 21269, 19386, 19390]"
1368,1468,2020-07-17T12:22:26+05:30,[21827]
1369,1468,2020-07-16T11:07:05+05:30,[21827]
1370,1468,2020-07-15T19:30:24+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558, 21883, 21884]"
1371,1468,2020-07-15T16:03:36+05:30,"[19602, 19605, 19606, 19629]"
1372,1468,2020-07-15T15:25:43+05:30,"[21768, 19388]"
1373,1468,2020-07-14T20:06:46+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1374,1468,2020-07-14T12:48:36+05:30,[21269]
1375,1468,2020-07-13T16:36:14+05:30,"[19602, 19605, 19606]"
1376,1468,2020-07-11T19:27:30+05:30,"[20160, 20161, 20162, 20152, 20149, 20150, 20151, 20120, 20153, 20154, 20155, 20156, 20157, 20158, 20159]"
1377,1468,2020-07-11T17:53:26+05:30,"[19602, 19629, 19606, 19607]"
1378,1468,2020-07-11T13:16:38+05:30,"[19602, 19605, 19606, 19629]"
1379,1468,2020-07-09T19:01:32+05:30,"[21556, 21557, 21558]"
1380,1468,2020-07-06T15:54:29+05:30,"[19377, 21269]"
1381,1468,2020-07-04T15:23:09+05:30,[19537]
1382,1468,2020-07-01T16:10:59+05:30,"[19400, 19377, 21270]"
1383,1468,2020-07-01T11:07:20+05:30,[21268]
1384,1468,2020-06-29T17:44:58+05:30,[19611]
1385,1468,2020-06-29T14:42:55+05:30,[20070]
1386,632,2020-09-17T16:36:12+05:30,[19397]
1387,632,2020-09-16T17:35:58+05:30,"[21642, 21644, 21645]"
1388,632,2020-09-15T16:36:28+05:30,[19629]
1389,632,2020-09-14T19:09:25+05:30,"[21881, 21867, 21875]"
1390,632,2020-09-14T13:18:46+05:30,[19607]
1391,632,2020-09-12T18:28:10+05:30,"[21881, 21875]"
1392,632,2020-09-12T11:02:00+05:30,[22500]
1393,632,2020-09-11T18:09:17+05:30,"[21881, 21867, 21876, 21875]"
1394,632,2020-09-11T15:10:17+05:30,[22500]
1395,632,2020-09-11T13:11:46+05:30,[22221]
1396,632,2020-09-11T12:02:20+05:30,[22221]
1397,632,2020-09-10T17:28:42+05:30,"[19376, 22363]"
1398,632,2020-09-10T14:10:36+05:30,[22221]
1399,632,2020-09-10T13:45:21+05:30,[19388]
1400,632,2020-09-09T18:42:18+05:30,"[21881, 21875, 21876, 21879]"
1401,632,2020-09-09T17:08:49+05:30,[22500]
1402,632,2020-09-08T18:43:19+05:30,"[21881, 21867, 21876, 21875]"
1403,632,2020-09-08T14:56:05+05:30,"[22842, 22851, 22837]"
1404,632,2020-09-07T18:13:52+05:30,"[21881, 21867, 21876, 21875]"
1405,632,2020-09-07T14:28:54+05:30,[22500]
1406,632,2020-09-05T17:40:48+05:30,[19374]
1407,632,2020-09-05T15:26:18+05:30,"[19376, 21768, 19390]"
1408,632,2020-09-05T13:11:45+05:30,[19388]
1409,632,2020-09-04T14:49:56+05:30,"[21768, 19403, 19388, 22918]"
1410,632,2020-09-04T14:19:52+05:30,[19374]
1411,632,2020-09-03T17:55:19+05:30,"[21881, 21867, 21876, 21875]"
1412,632,2020-09-03T13:52:29+05:30,[22495]
1413,632,2020-09-02T17:54:09+05:30,"[22842, 22851, 22853, 22837]"
1414,632,2020-09-01T17:52:28+05:30,"[21881, 21867, 21876, 21875]"
1415,632,2020-09-01T12:42:00+05:30,[22495]
1416,632,2020-08-29T14:23:57+05:30,[22495]
1417,632,2020-08-28T18:33:20+05:30,"[21881, 21875, 21876]"
1418,632,2020-08-28T11:00:44+05:30,"[19400, 19374]"
1419,632,2020-08-27T16:55:13+05:30,"[22499, 19397]"
1420,632,2020-08-27T12:55:41+05:30,"[22497, 22115, 22118]"
1421,632,2020-08-26T18:17:27+05:30,"[21881, 21875, 21876]"
1422,632,2020-08-26T16:21:38+05:30,[22500]
1423,632,2020-08-26T12:08:55+05:30,"[22497, 22499, 22500]"
1424,632,2020-08-25T17:19:02+05:30,"[21881, 21867, 21876, 21875]"
1425,632,2020-08-25T14:47:43+05:30,[22499]
1426,632,2020-08-24T18:14:36+05:30,"[21881, 21867, 21876, 21875]"
1427,632,2020-08-20T19:56:14+05:30,"[21881, 21867, 21876, 21875]"
1428,632,2020-08-20T19:41:19+05:30,"[21881, 21867, 21876, 21875]"
1429,632,2020-08-20T17:23:19+05:30,"[22114, 22221]"
1430,632,2020-08-19T18:04:34+05:30,"[22218, 22220, 22223, 22224, 19383]"
1431,632,2020-08-19T10:15:06+05:30,"[22114, 22115]"
1432,632,2020-08-18T18:57:27+05:30,"[21881, 21875, 21876]"
1433,632,2020-08-18T15:53:58+05:30,"[21881, 21867, 21876, 21875]"
1434,632,2020-08-18T13:14:22+05:30,"[22118, 19390, 19383]"
1435,632,2020-08-17T17:03:03+05:30,"[21881, 21867, 21876, 21875]"
1436,632,2020-08-17T10:49:31+05:30,"[22118, 19390, 19374, 19383]"
1437,632,2020-08-14T17:32:45+05:30,"[21881, 21867, 21876, 21875]"
1438,632,2020-08-14T11:04:05+05:30,[22118]
1439,632,2020-08-13T18:18:07+05:30,"[21881, 21867, 21876, 21875]"
1440,632,2020-08-13T10:31:27+05:30,[22114]
1441,632,2020-08-12T18:03:04+05:30,"[21881, 21867, 21876, 21875]"
1442,632,2020-08-11T17:37:33+05:30,[22118]
1443,632,2020-08-10T18:05:37+05:30,"[21881, 21875, 21876, 21867]"
1444,632,2020-08-07T17:50:43+05:30,"[21881, 21867, 21876, 21875]"
1445,632,2020-08-06T14:48:30+05:30,[19397]
1446,632,2020-08-05T20:12:05+05:30,"[21881, 21875, 21879]"
1447,632,2020-08-04T13:32:22+05:30,[22118]
1448,632,2020-08-03T18:46:38+05:30,"[21881, 21867, 21876]"
1449,632,2020-08-01T17:04:12+05:30,[19532]
1450,632,2020-07-31T17:42:52+05:30,"[19397, 21766]"
1451,632,2020-07-31T11:53:26+05:30,[21881]
1452,632,2020-07-30T19:23:44+05:30,"[21881, 21867, 21876, 21875]"
1453,632,2020-07-30T13:36:14+05:30,"[21881, 21867, 21876, 21875]"
1454,632,2020-07-29T15:59:09+05:30,"[19403, 19397, 19398, 19383]"
1455,632,2020-07-28T20:09:46+05:30,"[21881, 21867, 21876, 21875]"
1456,632,2020-07-28T19:29:18+05:30,[19531]
1457,632,2020-07-27T21:25:36+05:30,[21268]
1458,632,2020-07-27T19:42:39+05:30,"[21867, 21869, 21872, 21875, 21876, 21881]"
1459,632,2020-07-27T19:31:14+05:30,"[21867, 21869, 21872, 21874, 21875, 21876, 21881]"
1460,632,2020-07-27T12:35:56+05:30,"[19531, 19532]"
1461,632,2020-07-25T16:17:36+05:30,[19383]
1462,632,2020-07-24T20:33:36+05:30,"[21867, 21869, 21872, 21874, 21875, 21876, 21879, 21881]"
1463,632,2020-07-24T16:58:13+05:30,"[19605, 19629]"
1464,632,2020-07-24T12:51:15+05:30,[19605]
1465,632,2020-07-23T18:49:13+05:30,"[19397, 19369, 21769, 19403, 21269, 19383]"
1466,632,2020-07-23T17:14:47+05:30,"[19531, 19532]"
1467,632,2020-07-22T16:42:16+05:30,"[19602, 19605]"
1468,632,2020-07-22T13:49:43+05:30,"[19602, 19605, 19606, 19629]"
1469,632,2020-07-21T17:35:23+05:30,"[21867, 21872, 21876, 21879, 21881]"
1470,632,2020-07-20T15:56:46+05:30,"[19370, 19398]"
1471,632,2020-07-20T12:51:35+05:30,"[19605, 19606]"
1472,632,2020-07-18T18:03:48+05:30,"[21867, 21869, 21872, 21874, 21875, 21876, 21881]"
1473,632,2020-07-18T14:17:00+05:30,"[19602, 19605, 19606, 19629]"
1474,632,2020-07-18T10:43:14+05:30,[19397]
1475,632,2020-07-17T17:52:43+05:30,[19531]
1476,632,2020-07-17T11:30:47+05:30,"[19602, 19605]"
1477,632,2020-07-16T18:12:01+05:30,[19400]
1478,632,2020-07-16T14:08:21+05:30,"[21867, 21872, 21875, 21876, 21879, 21881]"
1479,632,2020-07-15T15:56:19+05:30,"[21867, 21869, 21872, 21874, 21875, 21876, 21879, 21881]"
1480,632,2020-07-14T14:53:52+05:30,"[19602, 19605, 19606]"
1481,632,2020-07-13T16:51:00+05:30,[19531]
1482,632,2020-07-13T13:13:16+05:30,"[19602, 19605]"
1483,632,2020-07-11T11:15:44+05:30,"[19531, 19532]"
1484,632,2020-07-10T15:08:50+05:30,"[21648, 21646, 21647]"
1485,632,2020-07-09T18:51:40+05:30,[19602]
1486,632,2020-07-08T13:33:42+05:30,[19612]
1487,632,2020-07-08T12:43:05+05:30,"[19531, 19532]"
1488,632,2020-07-07T15:12:02+05:30,[19531]
1489,632,2020-07-07T14:54:23+05:30,[19613]
1490,632,2020-07-07T13:44:20+05:30,"[21442, 21447, 21448, 21450, 21452, 21454, 21457, 21459, 21460, 21462, 21463, 21464]"
1491,632,2020-07-06T15:02:26+05:30,"[19531, 19532]"
1492,632,2020-07-04T15:09:37+05:30,"[19531, 19532]"
1493,632,2020-07-01T16:51:27+05:30,"[19400, 19379, 19374, 21270]"
1494,632,2020-07-01T15:13:50+05:30,"[19602, 19606]"
1495,632,2020-07-01T14:13:10+05:30,"[19400, 19403, 21270]"
1496,632,2020-06-30T15:17:37+05:30,"[19612, 19532]"
1497,632,2020-06-29T17:26:26+05:30,[19531]
1498,632,2020-06-29T12:58:12+05:30,[19532]
1499,49632,2020-09-17T16:25:54+05:30,[23361]
1500,134,2020-09-17T16:16:33+05:30,"[21424, 21425, 21426, 21662, 21663]"
1501,134,2020-09-16T18:37:17+05:30,[23359]
1502,134,2020-09-16T15:31:22+05:30,"[19400, 21269]"
1503,134,2020-09-15T18:58:57+05:30,"[21768, 19403, 22916]"
1504,134,2020-08-06T17:25:23+05:30,"[21504, 21501]"
1505,134,2020-08-06T17:17:50+05:30,[21663]
1506,134,2020-08-06T16:46:53+05:30,"[21504, 21473, 21507, 21498, 21499, 21500, 21502, 21503]"
1507,134,2020-08-06T16:35:24+05:30,"[22089, 21942, 22087]"
1508,134,2020-08-05T17:03:06+05:30,[22221]
1509,134,2020-08-04T16:43:39+05:30,"[19397, 19398, 22121, 22122, 19403, 19383, 19386, 19388, 19390]"
1510,134,2020-08-01T18:11:42+05:30,"[21761, 21758]"
1511,134,2020-07-31T15:49:45+05:30,"[21536, 21539, 21541, 21866, 21868, 21870, 21871, 21424, 21873, 21426, 21425, 21532, 21534]"
1512,134,2020-07-31T15:00:46+05:30,"[21866, 21868]"
1513,134,2020-07-31T11:29:42+05:30,"[22089, 21942, 22087]"
1514,134,2020-07-30T16:49:56+05:30,"[21504, 21663, 21507, 21509, 21424, 21499, 21500, 21501, 21502, 21503]"
1515,134,2020-07-30T15:49:40+05:30,"[21473, 21499, 21467, 21500, 21501]"
1516,134,2020-07-30T14:56:51+05:30,"[21504, 21506, 21507, 21508, 21509]"
1517,134,2020-07-30T13:54:26+05:30,"[21871, 21868, 21870, 21663]"
1518,134,2020-07-29T18:12:48+05:30,"[22089, 21942, 22087]"
1519,134,2020-07-29T14:41:47+05:30,"[19400, 19372, 21269]"
1520,134,2020-07-28T19:25:15+05:30,"[20160, 20162, 20151, 20120, 20153, 20154, 20156, 20158, 20159]"
1521,134,2020-07-28T19:02:34+05:30,"[19381, 19398, 19383]"
1522,134,2020-07-27T19:28:09+05:30,"[21269, 19388, 19397, 21766]"
1523,134,2020-07-27T17:57:16+05:30,"[21761, 21758]"
1524,134,2020-07-25T14:25:26+05:30,[19607]
1525,134,2020-07-24T19:24:04+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
1526,134,2020-07-24T16:16:23+05:30,"[19376, 19369, 21769]"
1527,134,2020-07-24T15:42:29+05:30,"[19369, 21769]"
1528,134,2020-07-24T12:40:48+05:30,"[19386, 19404, 19390]"
1529,134,2020-07-23T15:09:52+05:30,"[21873, 21868, 21663]"
1530,134,2020-07-23T14:08:33+05:30,"[19398, 21769, 19403, 19376, 19383, 19386]"
1531,134,2020-07-23T13:40:35+05:30,"[21504, 21473, 21506, 21507, 21508, 21509, 21424, 21425, 21426, 21498, 21499, 21500, 21501, 21502, 21503]"
1532,134,2020-07-23T12:57:34+05:30,"[21873, 21866, 21868]"
1533,134,2020-07-23T12:26:54+05:30,"[21866, 21868]"
1534,134,2020-07-23T12:13:59+05:30,"[21536, 21504, 21506, 21539, 21507, 21541, 21508, 21509, 21532, 21534]"
1535,134,2020-07-22T17:28:47+05:30,"[19386, 19629, 19602]"
1536,134,2020-07-21T19:25:23+05:30,"[20154, 20155, 20156, 20158]"
1537,134,2020-07-20T18:40:32+05:30,"[21761, 21759]"
1538,134,2020-07-18T18:12:39+05:30,"[20160, 20162, 20149, 20151, 20120, 20153, 20154, 20155, 20156, 20157, 20158, 20159]"
1539,134,2020-07-17T14:49:48+05:30,"[19400, 19369, 21769, 21269, 19383, 19384]"
1540,134,2020-07-16T13:44:00+05:30,[21504]
1541,134,2020-07-16T13:33:21+05:30,"[21504, 21473, 21507, 21508, 21509, 21498, 21499, 21500, 21501, 21502, 21503]"
1542,134,2020-07-16T13:05:35+05:30,"[21425, 21426, 21502, 21503]"
1543,134,2020-07-16T12:34:30+05:30,"[21795, 21796, 21797]"
1544,134,2020-07-15T14:11:03+05:30,"[20162, 20151, 20120, 20153, 20154, 20155, 20158, 20159]"
1545,134,2020-07-14T18:07:30+05:30,"[21760, 21761, 21762, 21763, 21758, 21759]"
1546,134,2020-07-11T18:37:24+05:30,"[20160, 20162, 20149, 20120, 20155]"
1547,134,2020-07-10T17:10:30+05:30,"[21424, 21425, 21426, 21662, 21663]"
1548,134,2020-07-10T16:58:32+05:30,"[21662, 21663]"
1549,134,2020-07-10T16:47:43+05:30,"[21504, 21506, 21507, 21508]"
1550,134,2020-07-09T18:04:43+05:30,"[21504, 21473, 21506, 21509, 21467, 21426, 21498, 21499, 21500, 21501, 21502, 21503]"
1551,134,2020-07-09T16:19:16+05:30,"[21473, 21499, 21498, 21467, 21500, 21501]"
1552,134,2020-07-09T16:04:08+05:30,"[21504, 21473, 21506, 21509, 21499, 21500, 21501, 21502]"
1553,134,2020-07-09T15:48:33+05:30,"[21504, 21467, 21501]"
1554,134,2020-07-08T17:54:16+05:30,"[19629, 19607]"
1555,134,2020-07-07T18:42:44+05:30,[17192]
1556,134,2020-07-07T18:35:25+05:30,[21524]
1557,134,2020-07-01T13:44:58+05:30,"[21269, 19372, 19381]"
1558,134,2020-06-29T14:50:16+05:30,"[19612, 19741]"
1559,49079,2020-09-17T15:47:29+05:30,[20121]
1560,49079,2020-09-17T15:43:27+05:30,[21252]
1561,49079,2020-09-17T15:40:28+05:30,"[21252, 21253]"
1562,49079,2020-09-17T12:20:17+05:30,[21234]
1563,49079,2020-09-17T11:32:02+05:30,[21264]
1564,49079,2020-09-16T16:57:30+05:30,"[21252, 21262]"
1565,49079,2020-09-12T18:30:23+05:30,"[20121, 21262]"
1566,49079,2020-09-12T18:25:26+05:30,"[21251, 21262]"
1567,49079,2020-09-11T17:59:50+05:30,[21694]
1568,49079,2020-09-11T17:57:20+05:30,[21694]
1569,49079,2020-09-11T17:54:31+05:30,[21675]
1570,49079,2020-09-11T17:51:04+05:30,[20117]
1571,49079,2020-09-11T16:04:28+05:30,"[21267, 20117]"
1572,49079,2020-09-11T14:21:54+05:30,"[21251, 20131, 21253, 21264, 21234, 21267, 20116, 20117, 21272]"
1573,49079,2020-09-11T14:07:29+05:30,"[21765, 21676, 22130, 21267, 20117]"
1574,49079,2020-09-11T13:58:49+05:30,[20117]
1575,49079,2020-09-11T13:53:52+05:30,"[20131, 21253, 20973, 21264, 21234, 21267, 20116, 20117, 21272]"
1576,49079,2020-09-11T13:40:15+05:30,"[21267, 21263]"
1577,49079,2020-09-11T13:33:24+05:30,[21234]
1578,2628,2020-09-17T15:20:51+05:30,[22498]
1579,2628,2020-09-16T17:49:56+05:30,"[21537, 21954, 21953, 21514, 21515, 21516, 21517, 21518, 21519, 21531, 21951]"
1580,2628,2020-09-15T17:56:18+05:30,[19629]
1581,2858,2020-09-17T13:56:41+05:30,[21251]
1582,2858,2020-09-17T12:57:27+05:30,[21251]
1583,2858,2020-09-17T12:31:58+05:30,[21253]
1584,2858,2020-09-17T10:39:18+05:30,[21251]
1585,2858,2020-09-16T17:45:11+05:30,[21264]
1586,2858,2020-09-16T17:19:36+05:30,[21251]
1587,2858,2020-09-16T15:19:50+05:30,[21251]
1588,2858,2020-09-16T11:38:52+05:30,"[21993, 22002, 21694]"
1589,2858,2020-09-16T11:07:33+05:30,[21262]
1590,2858,2020-09-16T11:03:40+05:30,[21263]
1591,2858,2020-09-15T15:58:55+05:30,[22210]
1592,2858,2020-09-15T12:31:46+05:30,[21251]
1593,2858,2020-09-15T10:17:42+05:30,[21251]
1594,2858,2020-09-14T14:54:03+05:30,"[21689, 21253, 21262]"
1595,2858,2020-09-14T14:42:29+05:30,[21253]
1596,2858,2020-09-14T14:35:33+05:30,"[21267, 21252, 21262]"
1597,2858,2020-09-14T13:54:18+05:30,[21413]
1598,2858,2020-09-14T13:45:19+05:30,"[21267, 21765, 21262]"
1599,2858,2020-09-14T13:37:18+05:30,"[21413, 21253, 21263]"
1600,2858,2020-09-14T13:28:13+05:30,[21251]
1601,2858,2020-09-14T12:47:18+05:30,[21253]
1602,2858,2020-09-14T12:42:43+05:30,[21253]
1603,2858,2020-09-14T12:37:16+05:30,[21253]
1604,2858,2020-09-14T12:27:51+05:30,[21302]
1605,2858,2020-09-14T12:19:45+05:30,"[21302, 21252, 21262]"
1606,2858,2020-09-14T11:14:07+05:30,[21252]
1607,2858,2020-09-14T10:53:06+05:30,"[21267, 21262]"
1608,2858,2020-09-14T10:36:21+05:30,"[21253, 21262]"
1609,2858,2020-09-14T10:27:42+05:30,"[21253, 21263]"
1610,2858,2020-09-12T19:15:31+05:30,[21252]
1611,2858,2020-09-12T19:12:01+05:30,"[21264, 21302, 21263]"
1612,2858,2020-09-12T18:18:07+05:30,[21264]
1613,2858,2020-09-12T13:35:53+05:30,[21252]
1614,2858,2020-09-12T12:14:02+05:30,[21252]
1615,2858,2020-09-12T12:08:48+05:30,[21252]
1616,2858,2020-09-12T12:02:01+05:30,"[21266, 21413, 21263]"
1617,2858,2020-09-11T19:33:52+05:30,[21253]
1618,2858,2020-09-11T18:04:34+05:30,[21302]
1619,2858,2020-09-11T14:06:02+05:30,"[21253, 21263]"
1620,2858,2020-09-11T12:49:34+05:30,"[21253, 21413]"
1621,2858,2020-09-10T19:03:57+05:30,[21413]
1622,2858,2020-09-10T17:32:23+05:30,"[21252, 21253]"
1623,2858,2020-09-10T14:45:55+05:30,[21253]
1624,2858,2020-09-10T13:32:36+05:30,[21253]
1625,2858,2020-09-10T13:07:55+05:30,[21264]
1626,2858,2020-09-10T13:00:50+05:30,[21252]
1627,2858,2020-09-10T12:49:45+05:30,[21267]
1628,2858,2020-09-10T12:11:59+05:30,[21263]
1629,2858,2020-09-10T11:26:06+05:30,[21253]
1630,2858,2020-09-09T17:24:48+05:30,[21253]
1631,2858,2020-09-09T11:52:48+05:30,"[21302, 21263]"
1632,2858,2020-09-09T11:28:42+05:30,[21263]
1633,2858,2020-09-09T11:04:35+05:30,[21252]
1634,2858,2020-09-09T10:36:35+05:30,[21253]
1635,2858,2020-09-08T13:21:04+05:30,[21252]
1636,2858,2020-09-08T12:10:58+05:30,[21251]
1637,2858,2020-09-08T12:07:47+05:30,"[21264, 21252]"
1638,2858,2020-09-08T11:41:17+05:30,"[21267, 21251, 22198]"
1639,2858,2020-09-07T19:10:36+05:30,[21302]
1640,2858,2020-09-07T18:42:36+05:30,[21253]
1641,2858,2020-09-07T16:58:09+05:30,"[21264, 21251]"
1642,2858,2020-09-07T12:19:08+05:30,"[21264, 21253, 21302, 21263]"
1643,2858,2020-09-07T11:00:21+05:30,[21251]
1644,2858,2020-09-05T19:02:00+05:30,[21262]
1645,2858,2020-09-05T16:39:04+05:30,"[21691, 21996]"
1646,2858,2020-09-05T16:27:41+05:30,[21694]
1647,2858,2020-09-05T12:05:55+05:30,"[21302, 21263]"
1648,2858,2020-09-05T10:39:57+05:30,"[21251, 21252, 21253]"
1649,2858,2020-09-04T19:40:37+05:30,[21262]
1650,2858,2020-09-04T16:05:47+05:30,[21263]
1651,2858,2020-09-04T13:56:52+05:30,[21264]
1652,2858,2020-09-04T13:05:55+05:30,"[21994, 21996]"
1653,2858,2020-09-04T10:59:36+05:30,[21263]
1654,2858,2020-09-03T17:39:50+05:30,"[21251, 22198, 21262]"
